brand_name,legal_name,city,address,lat,lng,phone,email,website,voen,stars_grade,tims_status,tims_id,tims_rating,insurance,service_languages,subcategory,sources,azeritour_url,description,pms_detected,pms_confidence,booking_signals,photo_url,created_at,updated_at
Zam Zam Hotel,Zam Zam Hotel,Gusar,"Qusar, Azerbaijan",41.4266886,48.4345577,994775000047,eswa222@mail.ru,,4701541192,,APPROVED,6634d418e4f5ddcab3cddab4,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240503161000t-r0000123326,2024-05-03T12:10:00.584Z,2025-04-29T11:56:56.486Z
ZƏNGƏZUR İSTİRAHƏT MƏRKƏZİ,ZƏNGƏZUR İSTİRAHƏT MƏRKƏZİ,Gusar,"Çiləgir, Qusar, Qusar, Azərbaycan",41.3960212,48.3678412,+994502442400,Resulbabaverdiyev@gmail.com,,2903743732,,APPROVED,69771ce470a9384c4927b6bd,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20260126115100t-r0000166607,2026-01-26T07:51:00.832Z,2026-01-26T07:53:58.038Z
Arena Hotel Goygol,Arena Hotel Goygol,Göygöl,"Goygol, Azerbaijan",40.5895257,46.3271378,994556773641,goygol.olympic@gmail.com,,7600387791,,APPROVED,6785115ee07639b4589e2cdd,,No,,Rezort Hotel,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231115104358t-r0000176584,2025-01-13T13:13:02.136Z,2025-04-29T11:56:56.486Z
AĞRI DAĞ İSTİRAHƏT MƏRKƏZİ,AĞRI DAĞ İSTİRAHƏT MƏRKƏZİ,Göygöl,"Göygöl Rayonu, Azerbaijan",40.5595378,46.3314953,994552528956,agridag@mail.ru,https://www.agrıdag.az,7601204242,,APPROVED,65bccfa5ac6a950c2ed212f3,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240202151901t-r0000159222,2024-02-02T11:19:01.444Z,2025-04-29T11:56:56.486Z
Böyük Aşırım Hotel,Böyük Aşırım Hotel,Göygöl,"Goygol, Azerbaijan",40.5895257,46.3271378,994559135959,boyukashr@gmail.com,https://www.boyukashrm.az,5800445142,,APPROVED,66c867de920d986c24775fe4,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240823144342t-r0000168848,2024-08-23T10:43:42.848Z,2025-04-29T11:56:56.486Z
CƏNNƏT MƏKAN,CƏNNƏT MƏKAN,Göygöl,"Cennet Mekan, Toghanali, Göygöl, Azerbaijan",40.4428128,46.3306636,994707300003,Zulfurehimov1@gmail.com,https://www.cennetmekan.az,7600697142,,APPROVED,6572f97b38019bc04b2c48eb,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231208150947t-r0000131829,2023-12-08T11:09:47.516Z,2025-04-29T11:56:56.486Z
Göygöl Lake Resort,Göygöl Lake Resort,Göygöl,"Göygöl Rayonu, Azerbaijan",40.5008523,46.3454855,994512296477,info@goygolresort.az,https://www.goygollake.com,1702564221,,APPROVED,657ac16553a4ef3902a8adff,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231214124837t-r0000166215,2023-12-14T08:48:37.647Z,2025-04-29T11:56:56.486Z
Helenendorf,Helenendorf,Göygöl,"Göygöl, Azerbaijan",40.5895257,46.3271378,994506046416,www.tamerlan1033@gmail.com,https://www.Helenendorfotelaz,2304432362,,APPROVED,655f0e34a4d31fd91f9e0023,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231123123252t-r0000178492,2023-11-23T08:32:52.752Z,2025-04-29T11:56:56.486Z
Lukoil motel Balçılı,Lukoil motel Balçılı,Göygöl,"Göygöl Rayonu, Azerbaijan",40.5595378,46.3314953,994502503477,www.Lukoilmotel@gmail.com,https://Lukoilmotel.com,2007898601,,APPROVED,66221b42e4f5ddcab3cdc1c3,,No,,Hostel,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240419112034t-r0000154371,2024-04-19T07:20:34.712Z,2025-04-29T11:56:56.486Z
Miracle Garden,Miracle Garden,Göygöl,"MİRACLE GARDEN İstirahət Mərkəzi, Toğanalı kəndi, Goygol, Azerbaijan",40.4576344,46.3283006,994702001043,ilkinbayramov022@gmail.com,,1802569542,,APPROVED,66b8d6de920d986c24775812,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240811192102t-r0000188915,2024-08-11T15:21:02.981Z,2025-04-29T11:56:56.486Z
Nağıl Bağı,Nağıl Bağı,Göygöl,"Goygol, Azerbaijan",40.5895257,46.3271378,994502669990,nagilbagi@mail.ru,https://www.nagılbagı.az,7601258372,,APPROVED,65a6658eac6a950c2ed2058f,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240116151630t-r0000130381,2024-01-16T11:16:30.591Z,2025-04-29T11:56:56.486Z
GÖYÇAY OLİMPİYA İDMAN KOMPLEKSİ,GÖYÇAY OLİMPİYA İDMAN KOMPLEKSİ,Göyçay,"Göyçay, Azerbaijan",40.6236168,47.74030339999999,994507946999,goycay.oik@gmail.com,,6000461841,,APPROVED,6634a126e4f5ddcab3cdda1d,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240503123238t-r0000142446,2024-05-03T08:32:38.422Z,2025-04-29T11:56:56.486Z
NAR TRAVEL MMC,NAR TRAVEL MMC,Göyçay,"Goychay, Azerbaijan",40.6236168,47.74030339999999,994702202411,narhotelfo@yandex.ru,https://narhotel.az/contacts/,6001289291,,APPROVED,65f02e66e4f5ddcab3cd85c4,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240312142854t-r0000162503,2024-03-12T10:28:54.390Z,2025-04-29T11:56:56.486Z
River Ditch hotel,River Ditch hotel,Göyçay,"Göyçay Rayonu, Azerbaijan",40.6236168,47.74030339999999,994552450756,river_ditch_hotel@mail.ru,,6001699632,,APPROVED,65f1549928b53d1e386ef003,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240312174141t-r0000129048,2024-03-13T07:24:09.692Z,2025-04-29T11:56:56.486Z
Rəvan S motel,Rəvan S motel,Göyçay,"Göyçay, Azerbaijan",40.6236168,47.74030339999999,994505820101,revans@gmail.com,,6000442862,,APPROVED,6661a2a9e4f5ddcab3cded46,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240606155105t-r0000179869,2024-06-06T11:51:05.414Z,2025-04-29T11:56:56.486Z
Çinar mehmanxanası,Çinar mehmanxanası,Göyçay,"Göyçay, Azerbaijan",40.6236168,47.74030339999999,994772501727,rehmankhalilov@gmail.com,,2907127132,,APPROVED,66214aa8939c32557028b081,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240318233726t-r0000104532,2024-04-18T16:30:32.893Z,2025-04-29T11:56:56.486Z
AŞAĞI NARZAN,AŞAĞI NARZAN,Gədəbəy,"Slavyanka, Azerbaijan",40.6570449,45.80875020000001,994503352599,ahiskakalasi@mail.ru,https://narzan.az,5900769652,,APPROVED,66265ffe9e6d00814b808287,,No,,Qonaq evi,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240422170254t-r0000157412,2024-04-22T13:02:54.407Z,2025-04-29T11:56:56.486Z
Eldorado,Eldorado,Gədəbəy,Azerbaijan,40.143105,47.576927,994552098113,info@ozgedebey.com,https://www.Eldarado.az,5900106061,,APPROVED,655d9d57c77bbf46b8c5a1b9,,No,,Şəhər Hoteli,TIMS + azeritour.az,https://azeritour.az/eldorado_hotel_gedebey,"Eldorado Hotel Gədəbəy это отель расположенный в районе Гедабек , и пропагандирует горный туризм. Гостиница расположена у подножья Малого Кавказского Хребта, и находится 1500 метров над уровнем моря. Для удобства гостей, администрация отеля подготовила все необходимые условия. Не смотря на расположение, отель готов предоставить услуги для бизнес людей, организуя конференц зал для переговоров. Из сервиса можно отметить закрытый и открытый ресторан, бар, спортивный зал, дискотека, бильярдный зал, сауну и развлечения для детей. Номера отеля Eldorado Hotel Gədəbəy Гостиница в Гедабеке предоставляет несколько классов номеров. 1-1-3 комнатные номера представлены: Single, Junior и VIP.",,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231122101903t-r0000156822,2023-11-22T06:19:03.192Z,2025-04-29T11:56:56.486Z
Goyce otel,Goyce otel,Gədəbəy,"Gədəbəy, Azerbaijan",40.5699639,45.8106883,994506268050,www.gedebeypaotel@gmail.com,https://www.gedebeygoceoteli.com/,2003468342,,APPROVED,661e76f5e4f5ddcab3cdb964,,No,,Qonaq evi,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240416170245t-r0000156291,2024-04-16T13:02:45.490Z,2025-04-29T11:56:56.486Z
Knyazli,Knyazli,Gədəbəy,Gədəbəy rayonu Kiçik qaramurad kəndi,40.5545967,45.6698359,994506004303,knyazlihotel@gmail.com,https://knyazli.com,5900933881,,APPROVED,654654c708b71ae6eee74f05,,No,,,TIMS,,,1C,website_scan,1C,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231023152044t-r0000167106,2023-11-04T14:27:19.798Z,2025-04-29T11:56:56.486Z
Meh Otel,Meh Otel,Gədəbəy,"Gədəbəy, Azerbaijan",40.5699639,45.8106883,994513222458,mehhotelslavyanka@gmail.com,https://www.mehotel.az,5900716032,,APPROVED,65b9f902ac6a950c2ed211af,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240131113842t-r0000188252,2024-01-31T07:38:42.534Z,2025-04-29T11:56:56.486Z
Mehmanxana,Mehmanxana,Gədəbəy,"Gədəbəy, Azerbaijan",40.5699639,45.8106883,994505841500,www.mehmanxana@gmail.com,https://www.Gədəbəymehmanxana.az,5900127981,,APPROVED,657bfefce9727a0043d86487,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231120162605t-r0000118707,2023-12-15T07:23:40.900Z,2025-04-29T11:56:56.486Z
NARZAN,NARZAN,Gədəbəy,"Gədəbəy Saratovka, Gədəbəy, Gərgər, Azerbaijan",40.5536987,45.7412185,994503085555,Ilknur88@gmail.com,https://www.narzan.com,8503373732,,APPROVED,664f2534e4f5ddcab3cde61b,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240523151500t-r0000183411,2024-05-23T11:15:00.272Z,2025-04-29T11:56:56.486Z
Tursu otel,Tursu otel,Gədəbəy,"Gədəbəy, Azerbaijan",40.5699639,45.8106883,994994503425,turshsu@gmail.com,https://www.turssu.com,1800522972,,APPROVED,661f7c2de4f5ddcab3cdbab7,,No,,Qonaq evi,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240417113717t-r0000157354,2024-04-17T07:37:17.654Z,2025-04-29T11:56:56.486Z
"""KARVANSARAY"" OTEL","""KARVANSARAY"" OTEL",Gəncə,Gəncə-Yevlax şosesi 2,40.6196638,47.1500324,994502827759,karvan-saray@ya.ru,,2300843731,4,APPROVED,6450ccf36506cef40b9dbd68,,No,,Şəhər Hoteli,TIMS + azeritour.az + azeritour.az,https://azeritour.az/qafqaz_karvansaray_hotel,"Karvansaray Hotel Ganja — четырёхзвёздочный отель, находится в одном из древних городов Азербайджана, в городе Гянджа. До центра Гянджа всего 2 км, в 5 км от гостиницы расположена железнодорожная станция, до аэропорта всего 25 км.",,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230502124227t-r0000162885,2023-05-02T08:42:27.138Z,2025-04-29T11:56:56.486Z
Alov otel,Alov otel,Gəncə,"Gence, Azerbaijan",40.6878581,46.3723313,994503352599,alovotel@mail.ru,https://www.Alovotel.az,2302136662,,APPROVED,65bcd701ac6a950c2ed2130d,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240202155025t-r0000188775,2024-02-02T11:50:25.188Z,2025-04-29T11:56:56.486Z
Amin Otel,Amin Otel,Gəncə,"Kapital Bank - Qərb filialı, 2 saylı Gəncə “ASAN xidmət” mərkəzində, Ganja, Azerbaijan",40.6968229,46.3289277,994552442641,kepez1960@mail.ru,https://tourism.gov.az,5900504862,,APPROVED,65706391672a1c529b1197ed,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231105182242t-r0000165443,2023-12-06T12:05:37.504Z,2025-04-29T11:56:56.486Z
Azpetrol,Azpetrol,Gəncə,"Poçt AZ2001, Ganja, Azerbaijan",40.6898776,46.36592030000001,994222570092,azpetrol@azpetrol.com,https://azpetrol.az,1700166231,,APPROVED,64660e1101ed5490c3af1568,,No,,"Kottec tipli yerləşmə vasitələri (Kottec, dağ evi, bungalov, chalet)",TIMS,,,1C,website_scan,1C,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230518120854t-r0000155173,2023-05-18T11:37:53.911Z,2025-04-29T11:56:56.486Z
Baku Hotel,Baku Hotel,Gəncə,"Gəncə, Azerbaijan",40.6878581,46.3723313,994506983333,u.suleymanova@bakuhotelganja.az,http://bakuhotelganja.az,2305332271,,APPROVED,6571ab8214f9d6f9d6ba1535,3,No,,Şəhər Hoteli,TIMS,,,1C,website_scan,1C,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230502154015t-r0000113736,2023-12-07T11:24:50.775Z,2025-04-29T11:56:56.486Z
Cinema Boutique Hotel,Cinema Boutique Hotel,Gəncə,"Gəncə, Azerbaijan",40.6878581,46.3723313,994554438080,elwansalimov@gmail.com,,2304364862,,APPROVED,646219f425cb923be9db1116,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230501114225t-r0000121629,2023-05-15T11:39:32.664Z,2025-04-29T11:56:56.486Z
Daşlı Qala Hotel,Daşlı Qala Hotel,Gəncə,"22 Şeyx Bahəddin, Gəncə, Azerbaijan",40.6791166,46.362455,994993138111,www.info@dashligalahotel.az,https://www.dashligalahotel.az,2304306871,,APPROVED,66619f4be4f5ddcab3cded18,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240606153643t-r0000113669,2024-06-06T11:36:44.005Z,2025-04-29T11:56:56.486Z
Delfin qonaq evi,Delfin qonaq evi,Gəncə,"Gence, Azerbaijan",40.6878581,46.3723313,994518279955,delfinqonaqevi@gmail.com,https://www.delfinqonaqevi.az,6900297442,,APPROVED,66336c84e4f5ddcab3cdd6b0,,No,,"Kottec tipli yerləşmə vasitələri (Kottec, dağ evi, bungalov, chalet)",TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240502143548t-r0000124078,2024-05-02T10:35:48.692Z,2025-04-29T11:56:56.486Z
Deluxe Hotel Ganja,Deluxe Hotel Ganja,Gəncə,"254 Nizami Ganjavi Street, Ganja, Azerbaijan",40.6848768,46.3506276,994503569000,Info@deluxehotelganja.com,https://deluxehotelganja.com/,2305753061,,APPROVED,655b26fac77bbf46b8c5a103,,No,,Şəhər Hoteli,TIMS + azeritour.az + azeritour.az,https://azeritour.az/gence_hotel,"Delux Hotel Ganja — это отель который находится в городе Гянджа, город — история, в котором есть иного исторических памятников. Из года в год в Гянджу стягиваются туристы не только с регионов Азербайджана но и с соседних стран. Отель причисляется к числу роскошным, предлагает большой выбор комфортабельных номеров с стильным дизайном и со всеми услугами.",1C,website_scan,1C,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231120132930t-r0000172036,2023-11-20T09:29:30.291Z,2025-04-29T11:56:56.486Z
ELOTEL,ELOTEL,Gəncə,"126 Uzeyir Hajibeyov, Ganja, Azerbaijan",40.6878581,46.3723313,994557551522,akademu@inbox.ru,Http://Elhotel.com,2300328611,,APPROVED,656f039073ee3e334f17dbcc,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230505120206t-r0000160037,2023-12-05T11:03:44.466Z,2025-04-29T11:56:56.486Z
Emon hotel,Emon hotel,Gəncə,"Florensiya Ailevi Restoran, Şah İsmayıl Prospekti, Ganja, Azerbaijan",40.6906968,46.3825926,994557932003,www.emonhotel@mail.ru,https://emonhotel.az,2300178851,,APPROVED,6465c9539bff11407fb6a7db,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230518104435t-r0000106553,2023-05-18T06:44:35.723Z,2025-04-29T11:56:56.486Z
FFF Hostel,FFF Hostel,Gəncə,"Gence, Azerbaijan",40.6878581,46.3723313,994507823646,q.kenana1980@mail.ru,https://www.fffhostel.az,2202171272,,APPROVED,65448945c29cd31ed9787ba9,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231103094645t-r0000106163,2023-11-03T05:46:45.653Z,2025-04-29T11:56:56.486Z
GENCEHOSTEL2,GENCEHOSTEL2,Gəncə,"Əttarlar, Gəncə, Azerbaijan",40.6808064,46.3675222,994555420219,ganjahostel2@gmail.com,https://www.gencehostel2.com,2302634252,,APPROVED,66275427e4f5ddcab3cdc596,,No,,Hostel,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240423102439t-r0000189045,2024-04-23T06:24:39.093Z,2025-04-29T11:56:56.486Z
Grandhostel,Grandhostel,Gəncə,"Vəli Xuluflu, Ganja, Azerbaijan",40.6913283,46.3814935,994222550500,grandhostelganja@gmail.com,https://www.qrandqafqazhostel.com,2304144101,,APPROVED,64672d3b9bff11407fb6ac65,,No,,Hostel,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230519120306t-r0000113022,2023-05-19T08:03:07.489Z,2025-04-29T11:56:56.486Z
GƏNCƏ OLİMPİYA İDMAN KOMPLEKSİ,GƏNCƏ OLİMPİYA İDMAN KOMPLEKSİ,Gəncə,"Gence, Azerbaijan",40.6878581,46.3723313,994556343850,genceox0@gmail.com,https://www.genceidmanaz,2302533571,,APPROVED,65a8cc78ac6a950c2ed2081b,,No,,Hostel,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240118110008t-r0000144772,2024-01-18T07:00:08.844Z,2025-04-29T11:56:56.486Z
Gəncə Hostel,Gəncə Hostel,Gəncə,"Gəncə Restoranı, Azadliq Avenue, Baku, Azerbaijan",40.4053551,49.8367192,994552558557,kepez1960@mail.ru,https://tourism.gov.az,5900504862,,APPROVED,657062a5672a1c529b1197c4,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231105173040t-r0000180586,2023-12-06T12:01:41.366Z,2025-04-29T11:56:56.486Z
Gəncə otel,Gəncə otel,Gəncə,"155 Heydər Əliyev prospekti, Baku, Azerbaijan",40.4123404,49.89646,994222565106,info@gancahotel.com,https://gancahotel.com,2300020851,,APPROVED,656f0f05672a1c529b112f99,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230512113225t-r0000173842,2023-12-05T11:52:37.125Z,2025-04-29T11:56:56.486Z
Hostel,Hostel,Gəncə,"Gəncə, Azerbaijan",40.6878581,46.3723313,+994554894777,farid.hostel.ganja@gmail.com,,2304628302,,APPROVED,688bbc8334e6ed945fdcefb1,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20250729163230t-r0000104382,2025-07-31T18:57:07.089Z,2025-10-31T06:23:09.278Z
Imperial Motel,Imperial Motel,Gəncə,imperial gəncə,40.6922355,46.36634859999999,994776177017,sevda.mahmudova.76@mail.ru,https://imperial-ganja.bookeder.com/,2304475632,,APPROVED,65658f2aa4d31fd91f9e0659,,No,,Motel,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231128105642t-r0000110759,2023-11-28T06:56:42.144Z,2025-04-29T11:56:56.486Z
LEON HOTEL SPA,LEON HOTEL SPA,Gəncə,"Ruziqar Qasimov Kucesi, Ganja, Azerbaijan",40.6862233,46.3627446,994997052020,info@leonhotelganja.com,,2305710501,,APPROVED,687f695034e6ed945fdcc4b8,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231011155244t-r0000171809,2025-07-22T10:34:56.556Z,2025-10-31T06:35:39.087Z
MY WAY OTEL,MY WAY OTEL,Gəncə,"Gəncə Memorial Hospital, Gəncə, Azerbaijan",40.6833256,46.3852565,994507280701,hotelsmyway@gmail.com,,2305020411,,APPROVED,656ebe2873ee3e334f17d79e,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20231205100736t-r0000112436,2023-12-05T06:07:36.722Z,2025-04-29T11:56:56.486Z
Manqal Hostel,Manqal Hostel,Gəncə,"Gəncə, Azerbaijan",40.6878581,46.3723313,994504229191,Manqalhostel@gmail.com,https://www.Manqalhostel.az,2301019722,,APPROVED,661d1f0b48ee1347e973ba15,,No,,Hostel,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240123162339t-r0000132332,2024-04-15T12:35:23.858Z,2025-04-29T11:56:56.486Z
Motel,Motel,Gəncə,"Gəncə, Azerbaijan",40.6878581,46.3723313,+994502035566,arif--1967@mail.ru,,2300245152,,APPROVED,68e3620b10f944d56cfca9ae,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20251006103035t-r0000166157,2025-10-06T06:30:35.805Z,2025-10-31T06:25:59.323Z
NBUTİK HOTEL,NBUTİK HOTEL,Gəncə,"Mirzə Ələkbər Sabir Küçəsi, Azerbaijan",39.9869263,46.9366002,994777228899,infoguesthouse@mail.ru,,2304323042,4,APPROVED,652d90af14f58db1e98d56cf,,No,,Şəhər Hoteli,TIMS + azeritour.az,https://azeritour.az/aef_hotel,"AEF-Butik Hotel — это уютный четырехзвездочный отель , который расположился в поселке Бадамдар. Здание построено в классическом стиле, имеет пять этажей. Всего 20 номеров, все они уютные, комфортные и предоставляют ряд услуг. AEF Hotel предоставляет ряд услуг. Отель предлагает образцы национальной и международной кухни, свежие напитки и многое другое.",,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230513000702t-r0000176217,2023-10-16T19:36:15.288Z,2025-04-29T11:56:56.486Z
